"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"syt","8.313","10.28","12.67","108.5K","63.0K","-0.2%","+19.4%","5.79B","562.8M","557.0M","none","none","7.72","0.27","0.70","13.17","1.06","1.33","37.79","0.78","5.94B","1.49B","186.0M","9.7%","17.9%","Dec 31","none","5.78%","4.91%","1.05","0.68","595.0M","994.0K","0.2%","808.0K","10.04","99.0K","0.2"
