"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"uswcq","0.00","0.01","19.813","2.14","10.9K","43.0K","-99.9%","-99.9%","235.0K","23.5M","14.1M","none","-0.15","-1.66","-0.81","0.01","0.65","none","none","0.93","212.0K","-21.9M","-32.7M","none","none","Mar 31","none","-143.34%","-285.31%","0.54","none","13.8M","219.0K","1.6%","229.0K","0"
