"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"galn","28.15","43.25","52.75","31.9K","22.0K","-11.7%","+5.6%","2.05B","47.3M","39.8M","none","none","15.56","0.38","0.13","6.14","2.12","2.78","114.42","7.04","225.5M","62.3M","14.2M","6.4%","15.7%","Sep 30","none","1.81%","2.86%","1.40","0.49","84.4M","26.0K","0.1%","68.0K","0.87","30.0K","4"
