"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"skfr","12.50","16.502","18.05","0.59","2,773","2,000","+10.9%","+48.8%","1.88B","114.1M","98.7M","0.43","2.61%","13.12","1.73","0.40","35.18","none","1.26","9.53","0.47","4.00B","505.4M","197.0M","5.0%","8.5%","Dec 31","none","5.34%","14.49%","2.69","0.26","none","8,000","0.0%","8,000","4.00","2,000","1"
