"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"sjoe.ob","9.125","12.40","17.50","273","0","-11.4%","+18.8%","20.8M","1.68M","1.30M","none","none","11.77","0.73","0.19","7.49","26.09","1.05","17.06","1.66","12.7M","none","1.23M","9.7%","Dec 31","none","0.66%","6.50%","none","0","44.0M","none"
