"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"habk","1.75","2.80","14.938","0.70","119.3K","140.0K","-81.2%","-74.8%","28.2M","10.1M","8.90M","none","none","7.99","-3.96","-2.45","14.47","2.53","0.35","none","0.19","145.9M","none","-39.9M","-27.3%","Dec 31","none","-2.35%","-34.09%","none","0","25.5M","395.0K","4.4%","167.0K","2.60","152.0K"
