"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"kkd","15.031","34.97","43.50","886.7K","697.0K","+36.4%","+82.9%","1.89B","53.9M","38.3M","none","3.09","0.34","0.10","5.88","0.84","11.31","101.95","5.95","337.3M","36.9M","19.7M","5.9%","8.8%","Jan 28","none","none","10.84%","14.46%","2.29","0.03","44.9M","8.26M","21.6%","8.86M","7.72","1.07M"
