"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"brel","9.75","26.65","34.90","0.26","125.1K","439.0K","+124.4%","+201.0%","219.3M","8.23M","1.70M","none","none","6.67","0.46","0.26","7.53","2.33","3.99","58.57","3.54","64.5M","7.54M","3.90M","6.1%","5.5%","Dec 31","none","none","4.89%","7.24%","2.87","0.22","21.8M","1,000","0.1%","0","0"
