"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"xchc.ob","0.125","0.30","1.30","18.21","63.7K","14.0K","-46.7%","-28.5%","15.2M","50.5M","45.0M","none","-0.00","-0.01","0","none","none","none","none","none","0","-182.0K","-182.0K","none","none","Dec 31","none","none","-866.67%","-2800.00%","none","none","none","none"
