"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"crzby.ob","14.50","16.50","31.00","0.69","6,955","34.0K","-42.6%","-23.0%","8.91B","540.0M","502.2M","none","none","20.90","0.88","0.16","36.39","7.69","0.79","18.79","0.45","19.3B","none","457.9M","2.8%","Dec 31","none","0.13%","4.10%","none","11.51","4.15B","none","1"
