"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"kvika","20.183","20.183","22.242","0","0","-9.3%","+4.1%","1.27B","62.9M","39.6M","none","none","21.98","12.39","0.26","10.23","5.62","0.92","1.63","1.97","643.7M","763.8M","779.9M","121.2%","118.7%","Dec 31","none","33.99%","67.01%","1.82","0","353.7M","0","0","0","1"
