"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"wbkc","6.625","9.20","9.95","0.36","2,636","2,000","+16.8%","+56.7%","39.5M","4.30M","3.30M","0.40","4.35%","none","8.57","0.93","0.22","9.79","4.18","1.07","9.95","0.94","41.8M","none","3.95M","9.5%","Dec 31","none","none","0.68%","11.24%","none","0","15.5M","7,000","0.2%","7,000","7.00","1,000"
