"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"srcr.ob","0.05","0.12","0.50","1,773","1,000","-68.0%","-57.1%","3.07M","25.6M","3.10M","none","none","-0.03","-0.01","-0.00","none","0","none","none","none","0","-213.0K","-225.0K","none","none","Dec 31","none","none","-7.84%","-9.86%","0.00","none","1,000","none"
