"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"snra","2.43","5.57","24.00","84.7K","240.0K","-74.2%","-65.4%","4.14B","743.0M","735.6M","none","none","4.79","0.51","-0.40","2.66","2.42","1.16","11.01","2.10","1.97B","1.79B","377.0M","19.2%","77.4%","Dec 31","none","none","4.28%","12.19%","0.82","1.35","0","137.0K","0.0%","133.0K","2.14","64.0K","1"
