"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"davx","7.20","8.86","14.875","0.64","35.8K","42.0K","+4.2%","+39.8%","113.3M","12.8M","6.50M","none","5.68","-0.11","-0.21","7.38","5.32","1.56","none","1.20","96.2M","-4.59M","-1.33M","-1.4%","-4.8%","Dec 31","none","-1.30%","-1.77%","3.09","0","67.6M","99.0K","1.5%","97.0K","2.20","45.0K"
