"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"nape.ob","36.25","44.00","44.00","-0.01","45","0","+20.5%","+61.7%","18.2M","414.0K","100.0K","0.15","0.34%","none","44.59","4.17","1.18","11.21","1.00","0.99","10.54","3.92","4.64M","4.11M","1.73M","37.2%","59.2%","Dec 31","none","6.70%","9.74%","1.15","0.45","413.0K","none"
