"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fcbc","14.00","28.85","35.55","0.11","5,500","4,000","+95.6%","+162.3%","260.8M","9.04M","7.40M","0.92","3.19%","14.13","2.09","0.55","none","3.24","2.04","13.82","none","none","none","18.8M","none","Dec 31","none","none","1.54%","15.57%","none","1.15","0","97.0K","1.3%","100.0K","16.17","6,000"
