"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mee","9.938","20.50","42.875","397.5K","271.0K","-13.0%","+4.1%","1.53B","74.4M","51.3M","0.16","0.78%","none","11.63","-0.09","-0.13","16.30","0.04","1.76","none","1.26","1.21B","187.3M","-6.94M","-0.6%","0.6%","Oct 31","none","-0.32%","-0.65%","0.88","0.57","3.00M","1.14M","2.2%","608.0K","3.14","362.0K"
