"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"amnb","12.625","18.51","25.00","0.21","3,727","9,000","+42.4%","+90.9%","109.5M","5.92M","5.40M","0.68","3.67%","10.88","1.54","0.39","6.76","2.66","1.70","12.04","2.74","40.6M","none","9.25M","22.8%","Dec 31","none","none","1.70%","14.60%","none","0","14.3M","0","0","1,000"
