"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"salnc","0.12","0.13","1.563","1.37","30.4K","35.0K","-89.1%","-85.3%","1.84M","14.2M","10.4M","none","none","0.23","-1.34","-0.22","0.49","0.10","0.57","none","0.27","6.42M","-16.8M","-17.6M","none","none","Mar 31","none","-118.00%","-157.16%","0.71","0","1.36M","26.0K","0.2%","22.0K","0.47","55.0K"
