"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"hstd","8.938","9.21","9.53","0.26","91","0","+1.6%","+36.3%","8.67M","941.0K","600.0K","0.24","2.61%","none","12.92","0.54","0.12","none","0.55","0.71","17.06","none","none","none","555.0K","none","34.6%","Dec 31","none","none","0.49%","4.43%","none","none","0","0","0","0"
