"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"klm","6.95","9.29","27.00","1.23","98.5K","113.0K","-49.6%","-32.4%","434.9M","46.8M","46.3M","none","41.38","0.98","0.36","133.04","16.32","0.23","9.47","0.07","6.23B","575.8M","45.9M","0.8%","2.9%","Mar 31","none","0.58%","2.37%","1.13","2.04","763.8M","303.0K","0.7%","136.0K","8.42","36.0K","1"
