"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"blx","25.00","29.18","37.70","0.75","19.0K","20.0K","+15.0%","+54.2%","511.4M","17.5M","16.5M","1.88","6.44%","none","39.35","5.32","1.04","21.96","0.17","0.74","5.48","1.33","411.1M","none","99.7M","24.6%","Dec 31","none","1.73%","14.35%","none","2.62","2.94M","3,000","0.0%","6,000","0.18","17.0K"
