"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ldsh","7.25","8.69","16.20","0.43","46.6K","15.0K","-8.5%","+22.7%","112.5M","12.9M","5.10M","none","none","7.43","1.34","0.33","19.43","0.08","1.17","6.46","0.45","255.9M","38.2M","17.7M","6.9%","9.1%","Dec 31","none","none","8.47%","19.84%","1.51","0.29","2.74M","26.0K","0.5%","37.0K","0.72","36.0K"
