"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"attu","0.75","1.74","8.813","1.60","19.4K","51.0K","-77.5%","-69.9%","18.6M","10.7M","8.50M","none","none","1.62","none","-0.12","none","0.20","1.07","none","none","none","-21.1M","-1.28M","none","none","Dec 31","none","none","none","-7.39%","1.16","0.04","806.0K","142.0K","1.7%","157.0K","14.20","10.0K"
