"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"brb","10.00","10.50","13.25","0.34","91","0","-8.7%","+22.4%","20.0M","1.91M","1.00M","none","none","13.26","0.96","0.21","4.67","3.61","0.79","10.89","2.25","8.75M","none","1.80M","20.5%","Dec 31","none","1.61%","7.39%","none","0","6.87M","none"
