"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"gsk","24.375","53.40","60.188","0.54","676.2K","588.0K","-7.8%","+23.6%","166.2B","3.11B","2.77B","none","4.04","none","0.52","none","1.20","13.22","none","none","none","9.44B","797.1M","none","24.3%","Dec 31","none","none","none","6.34%","1.18","0.43","0","3.22M","0.1%","3.46M","5.84","551.0K","2"
