"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"fmly.ob","0.40","0.70","2.25","7,545","4,000","-68.9%","-58.3%","12.8M","18.2M","1.60M","none","0.24","0.00","0.03","0.35","0.02","2.94","175.00","1.98","6.44M","5.79M","63.0K","1.0%","4.3%","June 30","none","0.88%","1.54%","none","0.10","333.0K","none"
