"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"muel","22.50","28.00","35.00","0.08","545","1,000","+11.4%","+49.5%","33.0M","1.18M","800.0K","2.40","8.57%","none","31.86","0.63","0.21","77.77","0.97","0.88","44.73","0.36","90.9M","2.80M","731.0K","0.8%","-0.1%","Dec 31","none","1.19%","1.87%","1.62","0","1.14M","1,000","0.1%","0","0"
