"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"ebdc.ob","0.625","3.50","4.62","0.67","1,773","0","+36.6%","+83.1%","5.14M","1.47M","800.0K","none","none","5.54","-1.92","-0.24","4.82","0.92","0.63","none","0.73","7.12M","none","-2.83M","-37.3%","Dec 31","none","-3.43%","-47.35%","none","0","1.36M","none"
