"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"snn","41.375","56.04","56.05","4,591","4,000","+32.6%","+77.9%","5.15B","91.9M","80.0M","none","6.33","2.11","1.14","17.57","none","8.85","26.57","3.19","1.65B","314.2M","197.8M","12.0%","13.4%","Dec 31","none","15.88%","40.08%","1.61","0","none","16.0K","0.0%","30.0K","4.00","4,000","1"
