"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ppd","10.04","15.25","48.75","1.46","222.2K","195.0K","-63.9%","-51.5%","325.6M","21.4M","14.3M","none","1.95","1.31","0.34","13.15","0.54","7.83","11.67","1.16","287.2M","56.4M","28.6M","10.0%","19.0%","Dec 31","none","none","16.65%","29.73%","1.04","0.00","0","8.09M","56.6%","8.07M","33.98","238.0K"
