"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"chkj.ob","6.00","12.00","12.00","0","0","+20.0%","+60.9%","8.87M","739.0K","500.0K","none","none","8.85","0.09","0.14","4.70","3.29","1.36","139.53","2.55","3.47M","none","64.0K","1.8%","Dec 31","none","0.14%","1.00%","none","0","2.43M","none"
