"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ccbp","25.00","31.00","33.25","0.25","455","1,000","+17.0%","+56.9%","61.6M","1.99M","1.40M","0.76","2.45%","none","19.74","2.20","0.62","15.46","5.76","1.57","14.06","2.00","30.7M","none","4.37M","14.2%","Dec 31","none","none","1.03%","11.53%","none","0","9.50M","0","0","0"
