"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"nu","16.59","17.65","24.563","0.47","361.2K","410.0K","-14.4%","+14.8%","2.36B","133.9M","112.5M","0.50","2.83%","none","15.86","1.91","0.26","none","1.78","1.11","9.27","none","none","1.84B","268.9M","none","10.0%","Dec 31","none","none","2.62%","11.85%","0.97","1.08","0","1.63M","1.4%","2.20M","6.76","241.0K"
