"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"aed","11.625","15.05","18.00","0.49","13.3K","4,000","+28.1%","+71.8%","673.3M","44.7M","6.26M","none","none","7.46","0.15","-0.29","9.23","7.24","2.02","97.73","1.63","413.1M","none","6.87M","1.7%","Dec 31","none","0.18%","2.19%","none","2.78","323.8M","7,000","0.1%","18.0K","0.58","12.0K","165"
