"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"bsi","9.00","14.55","15.35","0.11","5,773","2,000","+59.5%","+113.8%","558.7M","38.4M","8.10M","none","none","7.66","0.77","0.27","32.76","0.09","1.90","18.82","0.44","1.26B","65.6M","29.7M","2.6%","5.3%","Dec 31","none","none","4.51%","10.13%","0.84","0.48","49.5M","10.0K","0.1%","10.0K","5.00","2,000","1"
