"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"sal","17.75","21.25","24.25","-0.20","182","0","+18.1%","+58.3%","30.3M","1.43M","1.30M","0.84","3.95%","none","16.08","1.99","0.52","11.74","4.08","1.32","10.68","1.81","17.0M","none","2.88M","16.9%","Dec 31","none","1.20%","13.09%","none","0","5.81M","0","0","0"
