"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"aqa","3.25","4.70","5.65","3,136","4,000","+14.6%","+37.1%","38.6M","8.21M","5.10M","none","none","0.32","-0.46","-0.13","0.03","0.04","14.72","none","155.99","191.0K","-2.03M","-2.90M","none","none","June 30","none","-167.09%","-4135.33%","13.06","0.00","298.0K","0","0","2,000"
