"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"adl","1.063","3.81","5.25","10.6K","2,000","+258.4%","+380.7%","30.6M","8.03M","4.20M","none","none","0.67","-0.54","-0.14","0.07","0.71","5.73","none","58.81","260.0K","-1.13M","-2.03M","none","none","Dec 31","none","-79.39%","-113.70%","18.27","0.01","5.75M","none"
