"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"bb","11.90","12.55","17.60","0.01","2,909","1,000","-11.5%","+18.6%","453.3M","36.1M","5.42M","none","none","6.39","0.46","0.12","7.23","12.05","1.96","27.46","1.74","261.1M","none","16.5M","6.3%","Dec 31","none","0.61%","7.29%","none","0","435.4M","1,000","0.0%","1,000","1.00","1,000","1"
