"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ee","10.97","13.60","16.45","0.29","162.1K","109.0K","+12.6%","+51.0%","702.1M","51.6M","35.6M","none","none","8.50","1.30","0.50","none","0.36","1.60","10.48","none","none","265.2M","67.7M","none","22.5%","Dec 31","none","none","4.15%","15.77%","1.31","1.73","26.0M","50.0K","0.1%","50.0K","0.52","96.0K"
