"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"gg","5.25","11.76","12.65","114.1K","128.0K","+90.0%","+154.9%","969.8M","82.5M","46.2M","0.20","1.70%","1.88","0.32","0.13","1.85","0.90","6.25","36.75","6.37","152.4M","63.8M","27.1M","17.8%","30.5%","Dec 31","none","14.33%","19.29%","6.53","0","74.1M","38.0K","0.1%","41.0K","0.63","60.0K"
