"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"marb.ob","2.88","4.10","5.00","0.15","4,727","9,000","+21.5%","+62.9%","15.8M","3.85M","3.10M","none","none","3.01","0.31","0.08","1.82","1.67","1.36","13.14","2.25","7.02M","none","1.20M","17.1%","Dec 31","none","1.25%","11.13%","none","0","6.42M","none"
