"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"acti","6.00","11.02","27.00","112.0K","303.0K","-57.5%","-43.0%","439.7M","39.9M","29.1M","none","none","7.76","-0.63","-0.10","0.76","7.43","1.42","none","14.47","30.5M","-24.3M","-24.8M","-81.1%","-94.9%","Dec 31","none","none","-7.68%","-7.93%","31.59","0.00","273.8M","210.0K","0.7%","155.0K","4.20","50.0K","1"
