"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"pweb.ob","0.21","0.29","1.50","34.4K","63.0K","-79.4%","-72.3%","6.56M","22.6M","12.7M","none","none","0.05","-0.23","-0.17","0.33","0.00","5.40","none","0.87","5.47M","-2.14M","-4.38M","-80.0%","-75.1%","Dec 31","none","-75.22%","-155.34%","0.15","1.53","54.0K","none"
