"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"tza","3.60","4.82","13.25","2.33","327.8K","390.0K","-61.8%","-48.8%","898.7M","186.5M","54.1M","none","none","2.31","0.37","0.03","3.55","0.67","2.09","13.10","1.36","616.7M","231.7M","61.9M","10.0%","29.1%","Dec 31","none","none","3.36%","15.80%","4.23","1.49","0","405.0K","0.7%","611.0K","1.42","285.0K","48"
