"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"cimk.ob","0.25","1.75","2.40","10.3K","3,000","+250.0%","+369.4%","10.8M","6.18M","1.70M","none","none","0.54","0.08","0.13","0.88","0.19","3.22","21.61","2.00","5.67M","1.13M","547.0K","9.6%","17.6%","Dec 31","none","14.82%","21.10%","1.46","0.00","1.15M","none"
