"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"pmmay.ob","11.25","23.35","23.35","0","0","+107.6%","+178.3%","359.4M","15.4M","9.80M","none","none","8.57","1.27","0.26","31.74","1.91","2.73","18.40","0.74","488.5M","36.0M","19.5M","4.0%","6.1%","Dec 31","none","6.58%","16.20%","1.47","0.43","29.4M","none","1"
