"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"stba","18.75","23.28","27.00","0.30","17.5K","22.0K","+22.5%","+64.3%","626.3M","26.9M","24.7M","0.92","3.95%","10.82","1.81","0.51","none","1.43","2.15","12.86","none","none","none","49.0M","none","Dec 31","none","none","2.10%","17.54%","none","0","0","11.0K","0.0%","10.0K","0.85","13.0K"
