"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"acro.ob","0.16","0.55","1.094","1.69","7,227","23.0K","-21.8%","+4.9%","3.84M","6.98M","2.60M","none","none","1.13","-0.61","-0.31","1.46","0.03","0.49","none","0.38","9.83M","-1.99M","-4.18M","-41.7%","-19.7%","Dec 31","none","none","-29.02%","-49.02%","1.85","0.29","0","3,000","0.1%","1,000","0"
