"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"dlgs","2.36","5.30","31.00","11.2K","6,000","-78.8%","-71.6%","233.6M","44.1M","26.9M","none","none","3.90","-0.10","-0.08","2.90","0.20","1.36","none","1.83","125.1M","9.85M","-4.20M","-3.4%","4.3%","Dec 31","none","none","-2.03%","-2.38%","4.06","0","0","30.0K","0.1%","53.0K","3.33","9,000","1"
