"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"sanyy","18.00","23.90","44.00","1.04","1,409","0","-42.4%","-22.8%","7.96B","333.1M","326.5M","none","none","none","0.47","none","none","none","none","51.29","none","none","none","none","none","none","Mar 31","none","none","none","none","none","none","7,000","0.0%","0","2.33","3,000","5"
