"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mtnt","0.05","0.41","14.25","2.55","1.22M","2.43M","-96.9%","-95.9%","20.5M","49.9M","23.0M","none","none","-2.29","-4.29","-0.97","1.95","0.11","none","none","0.21","96.8M","-118.1M","-212.7M","none","none","Dec 31","none","none","-20.21%","none","0.59","none","3.08M","731.0K","3.2%","903.0K","1.90","385.0K"
