"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"cbny","11.25","32.04","35.05","-0.44","5,273","1,000","+165.6%","+256.2%","169.8M","5.30M","1.60M","0.34","1.06%","19.69","1.19","0.30","16.78","6.30","1.63","26.92","1.91","90.4M","none","6.41M","7.1%","Dec 31","none","none","0.45%","6.33%","none","0","39.0M","5,000","0.3%","4,000","0.71","7,000"
