"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ffbc","14.167","15.50","17.44","0.21","30.1K","33.0K","+2.5%","+37.5%","728.4M","47.0M","31.5M","0.60","3.87%","8.38","1.06","0.26","6.36","3.31","1.85","14.65","2.44","305.1M","none","50.8M","16.6%","Dec 31","none","1.30%","12.93%","none","0","155.5M","65.0K","0.2%","47.0K","2.32","28.0K"
