"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"vcfc","21.75","31.50","34.00","0.12","1,409","1,000","+43.2%","+92.0%","72.8M","2.31M","2.20M","1.04","3.30%","none","22.66","2.17","0.55","14.90","6.29","1.39","14.50","2.11","34.6M","none","5.04M","14.6%","Dec 31","none","none","1.09%","9.92%","none","0","0","0","0","1,000"
