"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pl","23.125","27.55","35.00","0.93","186.7K","141.0K","+13.9%","+52.7%","1.89B","68.6M","57.6M","0.56","2.03%","19.38","2.22","0.61","none","1.12","1.42","12.39","none","none","none","152.5M","none","12.8%","Dec 31","none","none","1.00%","12.68%","none","0.32","0","432.0K","0.8%","491.0K","2.90","149.0K"
