"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"neng","0.52","0.87","32.50","87.2K","95.0K","-97.2%","-96.2%","30.6M","35.1M","15.9M","none","none","2.41","-1.82","-0.28","0.90","2.33","0.36","none","0.96","29.9M","-60.4M","-61.5M","none","none","Sep 30","none","-57.94%","-76.61%","8.67","0.00","81.7M","0","0","72.0K"
