"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ncn","6.66","8.76","15.616","78.5K","52.0K","-13.9%","-1.3%","926.6M","105.8M","104.7M","1.91","21.84%","2.04","0.80","0.13","1.72","0.12","4.30","11.01","5.10","118.5M","84.3M","53.3M","45.0%","45.8%","Dec 31","none","20.57%","45.00%","0.58","0.56","12.6M","5,000","0.0%","5,000","0.06","84.0K"
