"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"dgen","4.00","9.20","16.125","52.4K","29.0K","-41.6%","-21.7%","283.8M","30.8M","5.20M","none","none","3.15","-1.36","-0.41","0.26","3.44","2.92","none","36.06","6.71M","-32.0M","-35.0M","none","none","Dec 31","none","-33.43%","-43.67%","6.47","0.07","102.5M","191.0K","3.7%","181.0K","2.62","73.0K"
