"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"iehc.ob","0.094","0.15","0.23","2.28","409","0","-20.2%","+7.0%","345.0K","2.30M","1.00M","none","none","0.25","-0.01","0.00","1.98","0","0.60","none","0.08","4.55M","434.0K","-32.0K","-0.7%","-0.6%","Mar 30","none","none","-1.06%","-5.62%","0.96","0.41","1,000","none"
