"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"eir","3.85","4.60","11.438","0.34","7,045","3,000","-59.1%","-45.2%","2.54B","552.0M","276.0M","none","none","2.66","-0.47","-0.37","3.52","0.24","1.73","none","1.31","1.94B","561.4M","-260.9M","4.0%","8.1%","Mar 31","none","2.85%","-18.72%","0.77","0.70","135.0M","0","0","6,000","4"
