"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"nbt","13.00","24.67","24.67","0.12","21.4K","5,000","+86.2%","+149.7%","93.0M","3.77M","2.90M","none","none","17.43","1.41","0.44","10.53","4.40","1.42","17.47","2.34","41.2M","none","5.53M","13.4%","Dec 31","none","0.94%","9.38%","none","0.02","16.6M","0","0","23.0K"
